sub_num,session_num,run_num,cycle_num,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TR19,TR20,mean_psc_20tr,cycle_num_ses
1122,1,1,1,-0.39908731763381344,1.4032703704032121,2.240882377391783,1.4387582209384366,-0.25095629299876426,-1.1278149333484282,-0.9549255257543706,-0.6222310852730859,0.08249932512153882,0.4133203234700028,0.2200799373093362,0.15312289425506165,0.32532165466561885,-0.15717063881863128,-0.6286314518086977,0.007537727527278881,0.6599982397666267,0.46366296031332055,0.07337106045355804,-0.6657457068871995,0.1337631069546391,1
1122,1,1,2,0.9434572690048466,1.3667360755414608,1.3145399151354031,0.39320480568594796,-0.1966464369070444,-0.34399817750707806,-0.1973066293177539,0.03659795463491615,1.086934070008494,1.7512836786647918,0.9697889540544034,0.5578189294802375,0.15764571696344978,0.3527775693015659,1.4214109763092126,1.5118032398571275,1.001074127956484,1.0848146483053647,1.816504894835034,1.6433938895851417,0.8335917735796002,2
1122,1,1,3,-0.28748307046810473,-0.2849300509679475,0.6492266357165657,0.9157030142058744,0.03609351273545175,-0.6308981513353223,-0.6039351075074048,0.08302301702530886,0.11991437840469779,-0.17639506005244543,0.0422516667410687,-0.0564206134248664,-0.4490359130308007,-0.5038190368024043,-0.7223529221649128,-0.6345384898133618,-0.3818520451617341,-0.6758617640928268,-0.8083270749214513,-0.2140313404753908,-0.22918342076950035,3
1122,1,1,4,-0.3203421431801019,0.4400865822693478,0.39970888649495834,-0.29608350527681315,-0.36673150601769694,-0.10662593088423675,0.5192710261349198,0.8709885268831338,0.4344564123827952,0.5382281560997046,1.0509776310718943,0.5134445689102378,0.3081851897801102,0.39233554375874274,0.08330722101085654,0.4660550066197521,0.8457211299316695,0.9827012170230012,1.3725330045490884,1.2652159639131928,0.4696716490737278,4
1122,1,1,5,-0.5981314845216351,-0.9822108822452124,-0.05030283582912204,0.7273027852840004,0.4164044545668301,0.4420545119397051,0.485646163725618,0.18231480144207285,-0.1596179641517733,-0.5149438499325287,-0.3132585557900864,-0.0426748385729308,0.5447097451745413,1.2877293973612685,1.089183621204322,0.8427462586156955,0.7989554820766931,0.297401570666107,0.2279910665226506,0.00040826415861949794,0.23408538558474173,5
1122,1,2,1,-0.1270708649315872,1.3707043558047838,1.3410202389610695,0.3998444608891951,0.1102890123703139,-0.04801109338044475,0.31108314022486805,0.44419541767389636,0.08479141326433895,-0.0027359305746483403,0.1621387127600861,-0.0950741210712512,-0.0469053484966363,0.6512143982957607,0.953912146517296,0.22265463972923336,-0.364323807533709,0.2773917719831623,1.0161558126069563,0.6361537878886002,0.3648714071490642,6
1122,1,2,2,-1.259323553511483,0.0909189832199443,1.422644929112928,1.0903991946855611,0.465796071686132,0.16135193156897173,0.8146273978297854,1.1905432131517808,0.8245792981804945,0.5527117430816695,0.7714304240233627,0.6429810301851219,0.8642656639713471,0.8955230700688454,0.3107472930230028,0.05204642396271304,0.42785388624225684,0.8126796652591628,0.145414418218631,-0.7179561401716406,0.47796174718942924,7
1122,1,2,3,-0.4374372935916055,-0.7033419832722634,-0.10854890618570531,-0.7503189402371008,-1.9649815360792866,-2.1579739287720825,-2.180384184065291,-1.5910245289677838,-0.8041489773053054,-0.48161997089479064,-0.5187601875991354,-0.40308447976267237,-0.0694943901387417,0.1364465540867379,-0.3424358169829115,-0.7621002438794469,-0.8434807538348532,-1.1605644869960372,-1.0329196599542567,0.10632010304900608,-0.8034926805691764,8
1122,1,2,4,-0.39383622633099186,-0.6703136605573057,0.012839343733760888,0.0469738593167385,-0.1529465420635241,-0.1161590427563024,-0.1111966094509155,-0.24189235388164448,0.25690508905614085,0.5959339020496542,-0.08808711853839202,-0.5610032200277515,-0.6030740014782119,-0.5482531401111201,-0.639510180459063,-0.5108511244770477,-0.024312428258173396,-0.41353701783030816,-0.7712353549147775,-0.6679757272397417,-0.2800765777109488,9
1122,1,2,5,-0.38597586818723945,-0.21344895916288978,0.4473060366140138,0.22780342975718026,-0.7679573620148831,-1.4725899922369252,-1.1289910983874996,-0.7972588962199367,0.3635953675400671,0.9789278501574413,-0.11706553561920152,-0.3826383515230171,-0.36767700380314533,-0.3111710659494809,0.023346540149142753,0.44310797728713963,0.3227987018792405,0.0865383844308631,-0.17207253308195308,-0.14634144914003733,-0.16848819137555604,10
