sub_num,session_num,run_num,cycle_num,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TR19,TR20,mean_psc_20tr,cycle_num_ses
1123,2,1,1,0.5330377980042882,0.7671483966768171,1.0202839949120128,0.8606907202740053,0.4437753549029244,0.4027047215563867,0.9371075955885134,1.5510236184525268,1.592538431774738,0.6929046182888975,0.01548719611747495,0.18796243171769933,0.20217301167230803,-0.003025966945618047,-0.08879722058253756,-0.06892950175332144,-0.11404340208703626,-0.02334643849610679,0.0577706462449276,0.25399880119462676,0.46102324037567644,1
1123,2,1,2,0.14896952642529596,0.5215169612779736,0.9823674920302801,1.1507085857055828,1.1963451754101975,1.0910570504020771,0.8083393789090029,0.8581666126033594,0.8981736567590716,0.593202850261585,0.48766134015662393,0.7316716788278281,0.9269245422275773,0.6429363971342713,0.46183056253150934,0.37711260625344567,0.24737886746554955,0.2982870858226417,0.3273638626264711,0.2095773204091006,0.6479795776619723,2
1123,2,1,3,0.2634496398556697,0.5320435189381714,0.998127391381858,1.0378987023199613,0.7804861140057089,0.3009297706767667,-0.30688405846105926,-0.291942366521678,-0.07127219091015805,0.010736401619051553,0.039429524795892,-0.09683373451331945,-0.30128549966241025,-0.5050337311455941,-0.2738646399453173,0.0935177246307978,0.21690942803465352,0.25492172619752684,0.23314452655527215,0.20336698556742935,0.1558922616709611,3
1123,2,1,4,0.17293847998628945,0.1250492066705876,-0.13719434837930686,-0.29181042350739694,-0.1296363793381307,0.03106044752665635,0.17064465938445234,0.3555648187272538,0.2033131276364169,-0.13118706892351084,-0.19875656188152213,-0.06644226476401946,0.27301522683588647,0.5764802409339969,0.6839902908730384,0.9958782451327612,1.2478860307540312,0.774186521321179,0.1383753891685341,-0.13031208795134805,0.23315217751029238,4
1123,2,1,5,0.3132788241688531,0.09231918093732976,-0.02686906459774511,0.2516719394280675,0.4484650178549946,0.3916225919726998,0.43367767710712746,0.8208098720444481,0.8285749000324576,0.341744437017865,0.1080861447549818,0.45262682267326626,0.667674208240877,0.5953645857065966,0.5791973034552196,0.5458997633395815,0.47627303632932094,0.3244801543622038,0.16193261826781952,0.21846432971377286,0.40126471714048684,5
1123,2,2,1,-0.1423146721792396,-0.2569848269757322,0.2545774352613298,0.5404429869474354,0.22454637150936,0.040510899080222595,0.1282687145008731,0.12620449983455234,0.2309025886263637,0.4856950496660236,0.6436796455125098,0.6147428869663762,0.3594359504947521,0.24660126749710726,0.39892428200475777,0.44841938032409623,0.1544423514700506,0.06476654565518365,0.34963860875031627,0.4156690250495328,0.2664084494997935,6
1123,2,2,2,-0.047251279829353655,0.11928356186464933,0.5029973268203821,0.43639569243322285,0.2316417016859943,-0.03393093306537945,-0.4788376253469005,-0.5652879193731373,-0.40406389832375056,-0.21784225616310016,-0.04684523040839825,-0.19928511871370455,-0.426368313997162,-0.18793624788749774,-0.09099263601288235,-0.40465779606764973,-0.43769783450555455,-0.445641534255381,-0.5145381235407158,-0.4681443500371799,-0.18395014073617494,7
1123,2,2,3,0.10695570244432055,0.458058742175539,0.5680952607439356,0.5653528471433276,0.6790591288046515,0.8461069038380629,0.6553512727823962,0.4889593995634446,0.7623643845007619,0.8350049219743559,0.8670499819318401,0.8445545565788044,0.815682439816571,1.0992617828800362,1.0983736397086479,0.833104108087091,0.7130931325165073,0.3622244061032973,0.2273543168597687,0.4134858005152082,0.6619746364484284,8
1123,2,2,4,0.1335902587849137,0.035334519049836845,0.26067068532304755,0.030620827420597574,-0.37409999228036983,-0.16596887902092058,-0.07980758101892635,-0.13928983766175412,0.08174637834631335,0.23887434832603643,0.34652388501407005,0.2973216394280038,0.20814264607546196,0.3385753549590228,0.6430618169445914,0.67190197202095,0.32074325897775674,0.22475065065846997,0.2726890563374962,0.19425540373775746,0.17698182057111775,9
1123,2,2,5,-0.2485390265654203,-0.4129582294893588,0.03612786720236895,0.4647261874359985,0.6643592699858023,0.4623612591343442,0.37510603716767305,0.517758316470923,0.5416858327010232,0.6770003961847852,0.7546166937968628,0.798712213657391,0.8638727066282597,0.6281379552399914,0.22638881756848972,0.20799187511252235,0.4514895335123167,0.3142029263073643,0.23394484872986288,0.4603261883427282,0.40086558345619644,10
